,id,name,address,types,international_phone_number,coordinates.lat,coordinates.lng,rating,rating_n,populartimes,time_spent,current_popularity,time_wait
1220,ChIJz5-siHTBhkcRr520DIcgJcg,INPS,"Via Guglielmo Silva, 38, 20149 Milano MI, Italy","['local_government_office', 'point_of_interest', 'establishment']",+39 02 480871,45.4783814,9.1467393,2.3,119.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 49, 87, 93, 100, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 52, 88, 98, 93, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 43, 86, 90, 86, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 45, 86, 91, 96, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 48, 82, 91, 88, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]","[30, 90]",,
1221,ChIJmYCQm-LDhkcR_yDvGgCz-Kw,Scuola Superiore Della Pubblica Amministrazione Locale,"Via Servio Tullio, 4, 20123 Milano MI, Italy","['city_hall', 'local_government_office', 'point_of_interest', 'establishment']",+39 02 4398 1382,45.4594617,9.1685263,,,,,,
1222,ChIJ3UMs03XBhkcRWFyFs0oKsJU,certificazione energetica milano\,"Piazzale Fratelli Zavattari, 6, 20149 Milano MI, Italy","['finance', 'local_government_office', 'point_of_interest', 'establishment']",+39 327 677 9194,45.4761108,9.143855,,,,,,
1223,ChIJS9UN3WPBhkcRuwg1mWymvbg,Fabbro Milano Giambellino Via Lorenteggio,"Via Ruggiero Settimo, 29, 20146 Milano MI, Italy","['locksmith', 'point_of_interest', 'establishment']",+39 388 156 0501,45.46434,9.1540372,5.0,1.0,,,,
1224,ChIJ1SYtJhvEhkcR87G7txbkbrE,Carola Luca,"Viale Bligny, 36, 20136 Milano MI, Italy","['locksmith', 'point_of_interest', 'establishment']",+39 02 5832 1168,45.4508318,9.1917941,3.1,7.0,,,,
1225,ChIJmcYU2bfHhkcRFSjhYTNQklQ,A.C.C.A. Manutenzioni,"Strada di Arroccamento Nord, 2, 20090 Segrate MI, Italy","['electrician', 'locksmith', 'plumber', 'home_goods_store', 'general_contractor', 'point_of_interest', 'store', 'establishment']",+39 349 317 8596,45.4996906,9.2687156,2.7,3.0,,,,
1226,ChIJ6QJVjy_AhkcR06hHXmSMcnY,Waldem Container Box Demani Paolo,"Via Triboniano, 193, 20156 Milano MI, Italy","['locksmith', 'point_of_interest', 'establishment']",+39 02 3800 3569,45.51186999999999,9.11416,5.0,3.0,,,,
1227,ChIJ9dneOcPIhkcRaDi63HlNbgY,G. & M. Multiservice Fabbro Idraulico Elettricista Ristrutturazioni Giardinaggio Legna pellets,"Via Trieste, 24, 20068 San Bovio MI, Italy","['locksmith', 'electrician', 'plumber', 'home_goods_store', 'general_contractor', 'point_of_interest', 'store', 'establishment']",+39 338 602 4865,45.4632956,9.309818199999999,,,,,,
1228,ChIJq6ra1hXBhkcRwXsSQ_a3dl8,FABBRO MILANO Corso Sempione,"Via Angelo Poliziano, 7, 20154 Milano MI, Italy","['locksmith', 'point_of_interest', 'establishment']",+39 338 182 2321,45.48353409999999,9.164218299999998,5.0,3.0,,,,
1229,ChIJa2Vq_VXBhkcR4zhtcOsfl0g,Centro Sicurezza Facchetti - Fabbro Urgente Milano,"Via Edmondo de Amicis, 44, 20123 Milano MI, Italy","['locksmith', 'point_of_interest', 'establishment']",+39 02 832 1634,45.46029789999999,9.1756721,5.0,2.0,,,,
1230,ChIJafwei3nBhkcRwdwrCVAUn00,Nezi Sicurezza,"Via Osoppo, 5, 20148 Milano MI, Italy","['hardware_store', 'locksmith', 'electronics_store', 'point_of_interest', 'store', 'establishment']",+39 02 404 4942,45.46956129999999,9.14411,4.4,8.0,,,,
1231,ChIJl7xb-I3GhkcRRK9CwNT3rDU,Artigiana Susa Di Lo Parrino Giacomo,"Via Giuditta Sidoli, 10, 20129 Milano MI, Italy","['hardware_store', 'locksmith', 'point_of_interest', 'store', 'establishment']",+39 02 738 2374,45.4696379,9.2217412,3.7,9.0,,,,
1232,ChIJoyfykF7BhkcR6h2m9RACUzk,Bacchin S.R.L.,"Viale S. Michele del Carso, 20144 Milano MI, Italy","['locksmith', 'point_of_interest', 'establishment']",+39 02 4801 0000,45.46404400000001,9.164099,5.0,4.0,,,,
1233,ChIJR47hru_BhkcRKHWgwhs3RaQ,Ma.fer S.r.l.,"Via Fratelli Zoia, 15, 20153 Milano MI, Italy","['locksmith', 'point_of_interest', 'establishment']",+39 02 452 6090,45.475914,9.108418,,,,,,
1234,ChIJx3qj4ZnAhkcRD6JZhDxYVZs,Global System di Francesco Scopece,"Via Giuditta Pasta, 132, 20161 Milano MI, Italy","['locksmith', 'point_of_interest', 'establishment']",+39 335 543 7378,45.5283465,9.1783934,5.0,,,,,
1235,ChIJ46s1qAjBhkcR0K4hyH2JHvI,Point Fort Fichet ANTONIO DI MARCO sas,"Viale Renato Serra, 65, 20149 Milano MI, Italy","['hardware_store', 'locksmith', 'electronics_store', 'point_of_interest', 'store', 'establishment']",+39 02 327 0441,45.4898183,9.1507923,4.0,4.0,,,,
1236,ChIJAzFOZRnEhkcRFsL0Y2UUptY,Shoemaker Porta Romana,"Viale Sabotino, 4, 20135 Milano MI, Italy","['locksmith', 'home_goods_store', 'point_of_interest', 'store', 'establishment']",+39 338 971 3679,45.4508608,9.197483400000001,3.4,14.0,,,,
1237,ChIJMw0NI8fGhkcR1TNDNTwRgZE,Sostituzione Serrature Porte Blindate Milano,"Viale Tunisia, 1, 20124 Milano MI, Italy","['locksmith', 'point_of_interest', 'establishment']",+39 800 642 664,45.4767844,9.206342399999999,4.3,4.0,,,,
1238,ChIJO6qCbvfDhkcRy7DHPHiIRSI,Pronto Intervento Fabbro Milano,"Via Emilio Gola, 23, 20143 Milano MI, Italy","['locksmith', 'electronics_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']",+39 389 292 9299,45.4488111,9.174837199999999,5.0,2.0,,,,
1239,ChIJrzcUNybEhkcRMqF4nEaV7vE,Serramentista,"Viale Cirene, 11, 20135 Milano MI, Italy","['locksmith', 'home_goods_store', 'general_contractor', 'point_of_interest', 'store', 'establishment']",,45.453201,9.213704,,,,,,
1240,ChIJP78mOnvBhkcR1K5XlFTAK10,Chiavi Serrature Casseforti Di Brolis E Tadini Snc,"Via Lorenzo di Credi, 6, 20149 Milano MI, Italy","['locksmith', 'electronics_store', 'point_of_interest', 'store', 'establishment']",+39 331 580 0876,45.471439,9.146265,4.4,15.0,,,,
1241,ChIJoxFAMObGhkcRDxkT7jWGapI,LA CASA DELLA CHIAVE MILANO,"Viale Abruzzi, 92, 20131 Milano MI, Italy","['locksmith', 'point_of_interest', 'establishment']",+39 349 386 3811,45.4851342,9.217233,4.9,1013.0,,,,
1242,ChIJP0rT49_GhkcRHYbPmrAr8G8,Distribuzione Lega,"Piazza Morbegno, 5, 20127 Milano MI, Italy","['hardware_store', 'locksmith', 'home_goods_store', 'point_of_interest', 'store', 'establishment']",+39 02 282 9805,45.49316049999999,9.216047699999999,4.4,27.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 20, 60, 100, 100, 60, 0, 30, 55, 65, 40, 15, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 25, 60, 85, 80, 45, 0, 15, 30, 45, 35, 15, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 20, 50, 75, 55, 20, 0, 15, 50, 70, 45, 15, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 20, 45, 50, 35, 15, 0, 10, 25, 40, 35, 15, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 30, 50, 55, 45, 20, 0, 5, 25, 50, 45, 15, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]","[15, 15]",,
1243,ChIJryjTfKnGhkcRL9k5IKNNy90,Hotel Dei Cavalieri Milano Duomo,"Piazza Giuseppe Missori, 1, 20123 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 88571,45.4609771,9.188657599999999,4.2,1636.0,,,,
1244,ChIJ9YxrLcjGhkcR3da4FUgJU7I,Hotel NH Milano Touring,"Via Iginio Ugo Tarchetti, 2, 20121 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 63351,45.4768277,9.196685900000002,4.2,1507.0,,,,
1245,ChIJG5wkscfGhkcRxl6WAL7Vp3I,Hotel ibis Milano Centro,"Via Camillo Finocchiaro Aprile, 2, 20124 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 63151,45.4783333,9.201666699999999,3.8,4800.0,,,,
1246,ChIJq1qPv8_GhkcR6q90-J96pOc,UNAHOTELS Century Milano,"Via Fabio Filzi, 25, 20124 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 675041,45.4849933,9.1993571,4.3,1027.0,,,,
1247,ChIJ4aWTGcLGhkcRsGRVIFyvMgU,Best Western Plus Hotel Galles,"Piazza Lima, 2, 20124 Milano MI, Italy","['spa', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",+39 02 204841,45.4806084,9.211757,4.3,2413.0,,,,
1248,ChIJF8KOsSjHhkcRkDD9B0C5sv4,iH Hotels Milano Gioia,"Via della Giustizia, 10/D, 20125 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 366685,45.49965290000001,9.2061024,3.9,1459.0,,,,
1249,ChIJy6C8X9_DhkcRPoEhXiV5F3g,Milan Marriott Hotel,"Via Giorgio Washington, 66, 20146 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 48521,45.4610932,9.153946600000001,4.1,2684.0,,,,
1250,ChIJS3qUE6zGhkcRzRDfJrTuWFE,Bulgari Hotel Milano,"Via Privata Fratelli Gabba, 7B, 20121 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 805 8051,45.47062099999999,9.189779,4.6,974.0,,,,
1251,ChIJgbcbiyvHhkcR1ekKXoeetdA,B&B Music Hotel,"Via Alfredo Comandini, 16, 20125 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 4943 7222,45.4997556,9.199558599999998,2.4,447.0,,,,
1252,ChIJlZM-ocDGhkcRnaevQQl6Uy4,Best Western Hotel City,"Corso Buenos Aires, 42/5, 20124 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 2952 3382,45.4793182,9.210039900000002,4.1,469.0,,,,
1253,ChIJ-S9o6wXBhkcRn-d0oa35_PQ,Hotel Berlino,"Via Giovanni Antonio Plana, 33, 20155 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 324141,45.4903948,9.152852,3.9,648.0,,,,
1254,ChIJO6fbQq_GhkcRALpIaMXnqKY,Rosa Grand,"Piazza Fontana, 3, 20122 Milano MI, Italy","['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",+39 02 88311,45.4638223,9.194027300000002,4.4,1644.0,,,,
1255,ChIJlYbUIX7BhkcRkuInJy9OjPs,Best Western Hotel Mirage,"Viale Certosa, 104/106, 20156 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 3921 0471,45.4947222,9.1419444,4.2,531.0,,,,
1256,ChIJK5wJ7yPEhkcR5fkYkR_ClpE,Hotel di Porta Romana,"Via Lazzaro Papi, 18, 20135 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 5518 5890,45.45115089999999,9.207843599999999,2.4,226.0,,,,
1257,ChIJvWvQsRvEhkcRzu7sGwMxmt4,iH Hotels Milano Bocconi,"Viale Bligny, 56, 20136 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 5831 8562,45.4508291,9.1947567,3.3,228.0,,,,
1258,ChIJHeUwu8fGhkcRZtdvg5z_xZU,Hotel NH Milano Machiavelli,"Via Lazzaretto, 5, 20124 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 631141,45.4777428,9.2017911,4.3,802.0,,,,
1259,ChIJf-vuNBDBhkcRJPi7MiBsbKk,Enterprise Hotel,"Corso Sempione, 91, 20149 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 318181,45.486829,9.157257999999999,4.4,1581.0,,,,
1260,ChIJb6UDmqzGhkcRYbML6SM6p-w,Hotel Gran Duca di York,"Via Moneta, 1, 20123 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 874863,45.46366779999999,9.185324,4.5,174.0,,,,
1261,ChIJ02hb2cTGhkcR5aB9nJOkz8I,Aosta Hotel - Group MiniHotel,"Piazza Duca d'Aosta, 16, 20124 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 669 1951,45.4843741,9.2050605,4.1,455.0,,,,
1262,ChIJoUHVGMnGhkcROK4wslmmhAQ,Principe di Savoia,"Piazza della Repubblica, 17, 20124 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 62301,45.4799199,9.196457200000001,4.7,1705.0,,,,
1263,ChIJk8NmWlXGhkcRwAG5zoFgjzc,Nu Hotel,"Via Feltre, 19/B, 20132 Milano MI, Italy","['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",+39 02 971 5451,45.4913151,9.2398942,4.4,383.0,,,,
1264,ChIJ_bjTpVjBhkcRIBupwm5HKv8,Hotel Sant'Ambroeus,"Viale Papiniano, 14, 20123 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 4800 8989,45.4602778,9.1658333,3.6,346.0,,,,
1265,ChIJ_TE2C8XGhkcRIzZ9NunM7WA,Hotel Bernina Milan,"Via Napo Torriani, 27, 20124 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 6698 8022,45.4832136,9.20289,4.0,432.0,,,,
1266,ChIJtV98lWbBhkcRYQs3CORhduo,Hotel Metrò,"Corso Vercelli, 61, 20144 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 498 7897,45.4666293,9.1568033,4.3,427.0,,,,
1267,ChIJZ_dHZ63GhkcR4oWWgHr9LOo,Hotel Star,"Via dei Bossi, 5, 20121 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 801501,45.4673709,9.1861111,4.0,161.0,,,,
1268,ChIJKfsXfMvGhkcRDNphDGuRBcQ,Hotel NH Collection Milano Porta Nuova,"Via Melchiorre Gioia, 6, 20124 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 62371,45.4815124,9.1920167,4.4,610.0,,,,
1269,ChIJkbb-fFHBhkcRgdese-gmlzg,Cristallo Mokinba Hotels,"Via Domenico Scarlatti, 22, 20124 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 2951 7555,45.4834919,9.2085195,3.2,918.0,,,,
1270,ChIJy6SJS2_BhkcRuf-dv4xBTHs,Tiziano,"Via Tiziano, 6, 20145 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 469 9035,45.4709855,9.1566717,4.3,331.0,,,,
1271,ChIJU8aVThjHhkcRAq6b99CQoog,Hotel Nuovo Metrò,"Viale Monza, 120, 20127 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 2682 3938,45.50123259999999,9.221434300000002,3.1,126.0,,,,
1272,ChIJz8ADmGHGhkcR2NKYKq0gg-s,iH Argonne Park Residence Milan,"Via Privata Ettore Paladini, 7, 20133 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 701 5171,45.4697058,9.234184899999999,3.5,198.0,,,,
1273,ChIJ2Xo9oCjEhkcRy970RpkeykM,Hotel Mec,"Via Tito Livio, 4, 20137 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 545 6715,45.4524033,9.2147217,3.9,271.0,,,,
1274,ChIJ3XZ9oMXGhkcRvw7eX50l5BA,Hotel Garda,"Via Napo Torriani, 21, 20124 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 6698 2626,45.4830054,9.2030485,3.7,415.0,,,,
1275,ChIJpbp0zCTEhkcRIQOA6BRkEnQ,Best Western Hotel Major,"Viale Isonzo, 2, 20135 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 5518 8335,45.4472,9.2091,3.9,511.0,,,,
1276,ChIJEbvjuxbBhkcRnFN1ihT-Uaw,Hotel Losanna,"Via Piero della Francesca, 39, 20154 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 316272,45.4847183,9.1624165,4.1,158.0,,,,
1277,ChIJ-X8nmHbBhkcRQIWAkhPm5eE,The Oaks Hotel,"Via Jacopo della Quercia, 6, 20149 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 469 4559,45.47523079999999,9.144813899999999,3.7,105.0,,,,
1278,ChIJk300lVLBhkcRpNyW8_s1MDM,Camperio House,"Via Manfredo Camperio, 9, 20123 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 3032 2800,45.466598,9.183063999999998,4.6,132.0,,,,
1279,ChIJdQQsBL_GhkcRVaIuIseAYX8,"Sheraton Diana Majestic, Milan","Viale Piave, 42, 20129 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 20581,45.47365569999999,9.206682400000002,4.2,1473.0,,,,
1280,ChIJ_TsEoQfBhkcRTCTzePJExyI,Antares Hotel Accademia,"Viale Certosa, 68, 20155 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 3921 1122,45.4920658,9.1477705,4.2,459.0,,,,
1281,ChIJ_1l_wmbDhkcRUDVQCU5M0wQ,H2c Hotel Milanofiori,"Via Roggia Bartolomea, 5, 20090 Assago MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 3668 7553,45.4079788,9.1532099,4.2,830.0,,,,
1282,ChIJhUNU5HTBhkcRGxpkDPhUzC8,Meliá Milano,"Via Masaccio, 19, 20149 Milano MI, Italy","['lodging', 'point_of_interest', 'establishment']",+39 02 3540 3219,45.479149,9.1460103,4.4,2975.0,,,,
1283,ChIJTVAKcKzGhkcRMs7mktXAZeM,Peck,"Via Spadari, 9, 20123 Milano MI, Italy","['meal_delivery', 'supermarket', 'grocery_or_supermarket', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",+39 02 802 3161,45.4635189,9.1869577,4.4,2942.0,,,,
1284,ChIJxZGPYvnDhkcRUsMElwvqdoI,Ristorante Perla d'Oro,"Via Vigevano, 13, 20144 Milano MI, Italy","['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",+39 02 5810 8875,45.4528174,9.1742238,3.9,508.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 27, 22, 0, 0, 0, 0, 16, 42, 58, 43, 19]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 28, 20, 0, 0, 0, 0, 8, 16, 22, 21, 13]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 37, 44, 0, 0, 0, 0, 19, 40, 51, 39, 18]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 30, 23, 0, 0, 0, 0, 31, 66, 87, 74, 41]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 48, 57, 0, 0, 0, 0, 37, 72, 100, 96, 65]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 62, 83, 0, 0, 0, 0, 16, 49, 72, 55, 22]}]","[90, 150]",,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 15, 15, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]"
1285,ChIJE3mLOf7DhkcRudMWt-b9Nd8,This Is Not a Sushi Bar - Porta Ticinese,"Via Conca del Naviglio, 5, 20123 Milano MI, Italy","['meal_delivery', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",+39 02 9176 4704,45.458133,9.178072,4.0,59.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 58, 37, 12, 0, 0, 0, 25, 33, 33, 33, 41, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 29, 8, 4, 0, 0, 0, 20, 12, 12, 16, 16, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 16, 16, 12, 0, 0, 0, 29, 41, 45, 37, 20, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 29, 25, 12, 0, 0, 0, 16, 20, 16, 20, 12, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 100, 83, 37, 0, 0, 0, 25, 50, 62, 58, 37, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 70, 79, 62, 62, 0]}]",,,
1286,ChIJM9f6QKzGhkcRgg_gqKbfeoo,McDonald's Milano,"Passaggio Duomo, 2, 20123 Milano MI, Italy","['meal_delivery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",+39 02 8699 7265,45.46436560000001,9.1884002,3.7,7843.0,"[{'name': 'Monday', 'data': [5, 0, 0, 0, 0, 0, 2, 8, 14, 15, 23, 38, 54, 65, 64, 55, 42, 32, 29, 28, 26, 21, 15, 8]}, {'name': 'Tuesday', 'data': [3, 0, 0, 0, 0, 0, 1, 10, 19, 15, 14, 26, 45, 57, 56, 46, 36, 32, 32, 31, 27, 21, 14, 8]}, {'name': 'Wednesday', 'data': [3, 0, 0, 0, 0, 0, 1, 8, 17, 22, 24, 33, 48, 61, 61, 52, 43, 38, 37, 36, 31, 23, 15, 8]}, {'name': 'Thursday', 'data': [3, 0, 0, 0, 0, 0, 0, 4, 9, 18, 29, 42, 53, 59, 58, 51, 42, 36, 38, 43, 40, 29, 22, 17]}, {'name': 'Friday', 'data': [8, 0, 0, 0, 0, 0, 0, 3, 8, 16, 28, 41, 54, 64, 67, 63, 54, 46, 44, 44, 39, 28, 25, 24]}, {'name': 'Saturday', 'data': [13, 0, 0, 0, 0, 0, 1, 4, 8, 14, 25, 42, 64, 84, 93, 86, 70, 54, 47, 48, 50, 47, 37, 24]}, {'name': 'Sunday', 'data': [12, 0, 0, 0, 0, 0, 1, 1, 3, 12, 28, 52, 76, 94, 100, 93, 82, 70, 61, 52, 42, 31, 20, 11]}]",,,
1287,ChIJXW2R2O7GhkcR_jQaQotyw7s,Pizzeria Santa Maria,"Via Giovanni Paisiello, 22, 20131 Milano MI, Italy","['meal_delivery', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",+39 02 3943 9265,45.4816388,9.219531799999999,4.2,34.0,,,,
1288,ChIJq6qqqp3BhkcRPEHWYDNOX_Q,Fly Pizza 2,"Via Rubens, 17, 20148 Milano MI, Italy","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",+39 02 4009 5439,45.4671052,9.143809000000001,3.7,108.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 29, 33, 29, 22, 14, 14, 22, 37, 37, 22, 11, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 40, 59, 40, 33, 29, 29, 33, 37, 33, 18, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 25, 11, 0, 0, 3, 22, 44, 48, 29, 7, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 7, 7, 7, 11, 25, 66, 88, 66, 29, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 22, 33, 33, 22, 7, 7, 18, 48, 74, 77, 51, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 18, 33, 37, 33, 22, 14, 40, 100, 96, 59, 33, 0]}]","[15, 45]",,
1289,ChIJGStUgunGhkcRkFflYWHJoXc,El Pastee,"Piazzale Bacone, 6, 20129 Milano MI, Italy","['meal_delivery', 'food', 'point_of_interest', 'store', 'establishment']",+39 02 2951 8837,45.48008,9.215139999999998,4.6,32.0,,,,
